timestamp	pids	cpu_pct	rss_gb	system_mem_mb
2026-09-24T14:51:46+00:00	873819,873822,876247,991033,991065,991097,991129	2987.6	10.159	7639
2026-09-24T14:52:16+00:00	873819,873822,876247,991978,992013,992045,992077	2987.3	9.988	7090
2026-09-24T14:52:46+00:00	873819,873822,876247,991978,992013,992045,992077	2986.8	8.529	5665
2026-09-24T14:53:16+00:00	873819,873822,876247,991978,992013,992045,992077	2987.9	9.536	6932
2026-09-24T14:53:46+00:00	873819,873822,876247,991978,992013,992045,992077	2988.0	7.758	5106
2026-09-24T14:54:16+00:00	873819,873822,876247,993053,993085,993117,993149	2988.1	7.825	5034
2026-09-24T14:54:46+00:00	873819,873822,876247,993053,993085,993117,993149	2987.0	8.908	6409
2026-09-24T14:55:16+00:00	873819,873822,876247,993053,993085,993117,993149	2986.8	7.704	4827
2026-09-24T14:55:46+00:00	873819,873822,876247,993053,993085,993117,993149	2988.0	10.208	7812
2026-09-24T14:56:16+00:00	873819,873822,876247,994207,994239,994271,994303	2993.0	8.389	5334
2026-09-24T14:56:46+00:00	873819,873822,876247,994207,994239,994271,994303	2987.2	7.824	5039
2026-09-24T14:57:16+00:00	873819,873822,876247,994207,994239,994271,994303	2986.8	8.904	6176
2026-09-24T14:57:46+00:00	873819,873822,876247,994207,994239,994271,994303	2988.4	9.215	6779
2026-09-24T14:58:17+00:00	873819,873822,876247,994207,994239,994271,994303	2987.7	8.511	6114
2026-09-24T14:58:47+00:00	873819,873822,876247,995042,995074,995106,995138	2987.6	9.505	6804
2026-09-24T14:59:17+00:00	873819,873822,876247,995042,995074,995106,995138	2986.8	8.568	5579
2026-09-24T14:59:47+00:00	873819,873822,876247,995042,995074,995106,995138	2987.8	10.886	8109
2026-09-24T15:00:17+00:00	873819,873822,876247,995042,995074,995106,995138	2988.0	8.299	5701
2026-09-24T15:00:47+00:00	873819,873822,876247,995908,995940,995972,996004	2988.7	7.692	4726
2026-09-24T15:01:17+00:00	873819,873822,876247,995908,995940,995972,996004	2986.9	9.310	6388
2026-09-24T15:01:47+00:00	873819,873822,876247,995908,995940,995972,996004	2986.8	10.094	7326
2026-09-24T15:02:17+00:00	873819,873822,876247,995908,995940,995972,996004	2986.4	7.928	5081
2026-09-24T15:02:47+00:00	873819,873822,876247,995908,995940,995972,996004	2986.4	9.498	6703
2026-09-24T15:03:17+00:00	873819,873822,876247,996820,996852,996884,996916	2987.4	10.091	7313
2026-09-24T15:03:47+00:00	873819,873822,876247,996820,996852,996884,996916	2986.8	8.143	5312
2026-09-24T15:04:17+00:00	873819,873822,876247,996820,996852,996884,996916	2986.7	9.952	7378
2026-09-24T15:04:47+00:00	873819,873822,876247,996820,996852,996884,996916	2986.4	7.972	5031
2026-09-24T15:05:17+00:00	873819,873822,876247,997957,997989,998021,998053	2988.1	7.662	4825
2026-09-24T15:05:48+00:00	873819,873822,876247,997957,997989,998021,998053	2987.0	9.725	7159
2026-09-24T15:06:18+00:00	873819,873822,876247,997957,997989,998021,998053	2986.8	8.131	5315
2026-09-24T15:06:48+00:00	873819,873822,876247,997957,997989,998021,998053	2986.4	9.056	6246
2026-09-24T15:07:18+00:00	873819,873822,876247,998785,998817,998849,998881	2995.2	9.863	6884
2026-09-24T15:07:48+00:00	873819,873822,876247,998785,998817,998849,998881	2987.1	9.338	6415
2026-09-24T15:08:18+00:00	873819,873822,876247,998785,998817,998849,998881	2986.8	7.959	5089
2026-09-24T15:08:48+00:00	873819,873822,876247,998785,998817,998849,998881	2986.8	9.482	6950
2026-09-24T15:09:18+00:00	873819,873822,876247,998785,998817,998849,998881	2986.4	9.322	6470
2026-09-24T15:09:48+00:00	873819,873822,876247,999710,999742,999774,999806	2987.7	8.084	5155
2026-09-24T15:10:18+00:00	873819,873822,876247,999710,999742,999774,999806	2986.9	9.326	6429
2026-09-24T15:10:48+00:00	873819,873822,876247,999710,999742,999774,999806	2986.8	8.037	5110
2026-09-24T15:11:18+00:00	873819,873822,876247,999710,999742,999774,999806	2986.4	10.063	7280
2026-09-24T15:11:48+00:00	873819,873822,876247,1000579,1000611,1000643,1000675	2989.0	8.020	5080
2026-09-24T15:12:18+00:00	873819,873822,876247,1000579,1000611,1000643,1000675	2987.0	10.124	7549
2026-09-24T15:12:48+00:00	873819,873822,876247,1000579,1000611,1000643,1000675	2986.8	8.006	5049
2026-09-24T15:13:18+00:00	873819,873822,876247,1000579,1000611,1000643,1000675	2986.7	9.970	7141
2026-09-24T15:13:49+00:00	873819,873822,876247	2986.0	1.640	3475
2026-09-24T15:14:19+00:00	873819,873822,876247,1001652,1001684,1001716,1001748	2987.5	9.348	6513
2026-09-24T15:14:49+00:00	873819,873822,876247,1001652,1001684,1001716,1001748	2986.8	9.385	6552
2026-09-24T15:15:19+00:00	873819,873822,876247,1001652,1001684,1001716,1001748	2986.8	9.640	6696
2026-09-24T15:15:49+00:00	873819,873822,876247,1001652,1001684,1001716,1001748	2986.4	7.781	4799
2026-09-24T15:16:19+00:00	873819,873822,876247,1002533,1002565,1002597,1002629	2987.7	9.435	6562
2026-09-24T15:16:49+00:00	873819,873822,876247,1002533,1002565,1002597,1002629	2986.8	8.749	5810
2026-09-24T15:17:19+00:00	873819,873822,876247,1002533,1002565,1002597,1002629	2986.7	9.651	6830
2026-09-24T15:17:49+00:00	873819,873822,876247,1002533,1002565,1002597,1002629	2986.4	8.733	5749
2026-09-24T15:18:19+00:00	873819,873822,876247,1003673,1003705,1003737,1003769	2989.0	7.963	5158
2026-09-24T15:18:49+00:00	873819,873822,876247,1003673,1003705,1003737,1003769	2987.0	10.123	7439
2026-09-24T15:19:19+00:00	873819,873822,876247,1003673,1003705,1003737,1003769	2986.8	8.617	5725
2026-09-24T15:19:49+00:00	873819,873822,876247,1003673,1003705,1003737,1003769	2986.4	8.927	6034
2026-09-24T15:20:19+00:00	873819,873822,876247,1003673,1003705,1003737,1003769	2986.4	9.227	6371
2026-09-24T15:20:49+00:00	873819,873822,876247,1004625,1004657,1004689,1004721	2987.2	7.546	4611
2026-09-24T15:21:20+00:00	873819,873822,876247,1004625,1004657,1004689,1004721	2986.8	10.075	7387
2026-09-24T15:21:50+00:00	873819,873822,876247,1004625,1004657,1004689,1004721	2986.8	7.756	4830
2026-09-24T15:22:20+00:00	873819,873822,876247,1004625,1004657,1004689,1004721	2986.4	9.302	6570
2026-09-24T15:22:50+00:00	873819,873822,876247,1005456,1005488,1005520,1005552	2987.9	9.318	6407
2026-09-24T15:23:20+00:00	873819,873822,876247,1005456,1005488,1005520,1005552	2986.8	10.062	7275
2026-09-24T15:23:50+00:00	873819,873822,876247,1005456,1005488,1005520,1005552	2986.8	7.918	5047
2026-09-24T15:24:20+00:00	873819,873822,876247,1005456,1005488,1005520,1005552	2986.4	9.436	6925
2026-09-24T15:24:50+00:00	873819,873822,876247,1006536,1006568,1006600,1006632	2992.2	8.364	5262
2026-09-24T15:25:20+00:00	873819,873822,876247,1006536,1006568,1006600,1006632	2987.2	7.678	4813
2026-09-24T15:25:50+00:00	873819,873822,876247,1006536,1006568,1006600,1006632	2986.8	9.039	6485
2026-09-24T15:26:20+00:00	873819,873822,876247,1006536,1006568,1006600,1006632	2986.7	8.393	5632
2026-09-24T15:26:50+00:00	873819,873822,876247,1006536,1006568,1006600,1006632	2986.4	8.318	5471
2026-09-24T15:27:20+00:00	873819,873822,876247,1007407,1007439,1007471,1007503	2987.7	8.474	5576
2026-09-24T15:27:50+00:00	873819,873822,876247,1007407,1007439,1007471,1007503	2986.8	10.725	7858
2026-09-24T15:28:20+00:00	873819,873822,876247,1007407,1007439,1007471,1007503	2986.7	10.147	7331
2026-09-24T15:28:50+00:00	873819,873822,876247,1007407,1007439,1007471,1007503	2986.4	8.084	5166
2026-09-24T15:29:21+00:00	873819,873822,876247,1008309,1008341,1008373,1008405	2991.4	7.537	4603
2026-09-24T15:29:51+00:00	873819,873822,876247,1008309,1008341,1008373,1008405	2987.2	7.943	5290
2026-09-24T15:30:21+00:00	873819,873822,876247,1008309,1008341,1008373,1008405	2986.8	9.471	6694
2026-09-24T15:30:51+00:00	873819,873822,876247,1008309,1008341,1008373,1008405	2986.4	9.985	7336
2026-09-24T15:31:21+00:00	873819,873822,876247,1008309,1008341,1008373,1008405	2986.4	8.256	5451
2026-09-24T15:31:51+00:00	873819,873822,876247,1009188,1009220,1009252,1009284	2987.7	8.998	6502
2026-09-24T15:32:21+00:00	873819,873822,876247,1009188,1009220,1009252,1009284	2986.8	9.244	6467
2026-09-24T15:32:51+00:00	873819,873822,876247,1009188,1009220,1009252,1009284	2986.6	8.334	5526
2026-09-24T15:33:21+00:00	873819,873822,876247,1009188,1009220,1009252,1009284	2986.4	9.862	7384
2026-09-24T15:33:51+00:00	873819,873822,876247,1010244,1010276,1010308,1010340	2989.5	9.791	7076
2026-09-24T15:34:21+00:00	873819,873822,876247,1010244,1010276,1010308,1010340	2986.9	9.213	6500
2026-09-24T15:34:51+00:00	873819,873822,876247,1010244,1010276,1010308,1010340	2986.7	7.634	4855
2026-09-24T15:35:21+00:00	873819,873822,876247,1010244,1010276,1010308,1010340	2986.5	10.368	7677
2026-09-24T15:35:51+00:00	873819,873822,876247,1010244,1010276,1010308,1010340	2986.4	7.459	4644
2026-09-24T15:36:21+00:00	873819,873822,876247,1011197,1011229,1011261,1011293	2987.4	8.646	5862
2026-09-24T15:36:51+00:00	873819,873822,876247,1011197,1011229,1011261,1011293	2986.8	9.307	6438
2026-09-24T15:37:22+00:00	873819,873822,876247,1011197,1011229,1011261,1011293	2986.7	9.281	6418
2026-09-24T15:37:52+00:00	873819,873822,876247,1011197,1011229,1011261,1011293	2986.4	9.328	6503
2026-09-24T15:38:22+00:00	873819,873822,876247,1012368,1012410,1012442,1012474	2988.2	8.318	5525
2026-09-24T15:38:52+00:00	873819,873822,876247,1012368,1012410,1012442,1012474	2987.0	9.142	6335
2026-09-24T15:39:22+00:00	873819,873822,876247,1012368,1012410,1012442,1012474	2986.8	9.388	6604
2026-09-24T15:39:52+00:00	873819,873822,876247,1012368,1012410,1012442,1012474	2986.4	9.009	6170
2026-09-24T15:40:22+00:00	873819,873822,876247,1013642,1013674,1013706,1013738	2995.3	10.000	6999
2026-09-24T15:40:52+00:00	873819,873822,876247,1013642,1013674,1013706,1013738	2987.2	7.724	4880
2026-09-24T15:41:22+00:00	873819,873822,876247,1013642,1013674,1013706,1013738	2986.8	9.907	7168
2026-09-24T15:41:52+00:00	873819,873822,876247,1013642,1013674,1013706,1013738	2986.7	7.662	4810
2026-09-24T15:42:22+00:00	873819,873822,876247,1013642,1013674,1013706,1013738	2986.4	10.534	7897
2026-09-24T15:42:52+00:00	873819,873822,876247,1014481,1014513,1014545,1014577	2987.6	10.875	7996
2026-09-24T15:43:22+00:00	873819,873822,876247,1014481,1014513,1014545,1014577	2986.8	8.749	6025
2026-09-24T15:43:52+00:00	873819,873822,876247,1014481,1014513,1014545,1014577	2986.7	9.434	6535
2026-09-24T15:44:22+00:00	873819,873822,876247,1014481,1014513,1014545,1014577	2986.4	9.060	6128
2026-09-24T15:44:53+00:00	873819,873822,876247,1015640,1015672,1015704,1015736	2989.0	8.474	5550
2026-09-24T15:45:23+00:00	873819,873822,876247,1015640,1015672,1015704,1015736	2987.1	9.037	6493
2026-09-24T15:45:53+00:00	873819,873822,876247,1015640,1015672,1015704,1015736	2986.7	9.985	7151
2026-09-24T15:46:23+00:00	873819,873822,876247,1015640,1015672,1015704,1015736	2986.4	7.997	5093
2026-09-24T15:46:53+00:00	873819,873822,876247,1015640,1015672,1015704,1015736	2986.4	9.118	6170
2026-09-24T15:47:23+00:00	873819,873822,876247,1016502,1016534,1016566,1016598	2987.4	10.658	7974
2026-09-24T15:47:53+00:00	873819,873822,876247,1016502,1016534,1016566,1016598	2986.8	8.181	5352
2026-09-24T15:48:23+00:00	873819,873822,876247,1016502,1016534,1016566,1016598	2986.7	8.636	5925
2026-09-24T15:48:53+00:00	873819,873822,876247,1016502,1016534,1016566,1016598	2986.4	9.264	6473
2026-09-24T15:49:23+00:00	873819,873822,876247,1017318,1017350,1017382,1017414	2988.1	8.333	5471
2026-09-24T15:49:53+00:00	873819,873822,876247,1017318,1017350,1017382,1017414	2987.0	9.987	7215
2026-09-24T15:50:23+00:00	873819,873822,876247,1017318,1017350,1017382,1017414	2986.8	7.877	5068
2026-09-24T15:50:53+00:00	873819,873822,876247,1017318,1017350,1017382,1017414	2986.4	9.445	6921
2026-09-24T15:51:23+00:00	873819,873822,876247,1018281,1018313,1018345,1018377	2993.2	8.735	5486
2026-09-24T15:51:53+00:00	873819,873822,876247,1018281,1018313,1018345,1018377	2987.2	8.477	5599
2026-09-24T15:52:24+00:00	873819,873822,876247,1018281,1018313,1018345,1018377	2986.8	10.141	7363
2026-09-24T15:52:54+00:00	873819,873822,876247,1018281,1018313,1018345,1018377	2986.6	7.693	4781
2026-09-24T15:53:24+00:00	873819,873822,876247,1018281,1018313,1018345,1018377	2986.4	10.873	8023
2026-09-24T15:53:54+00:00	873819,873822,876247,1019358,1019390,1019422,1019454	2987.6	8.856	6178
2026-09-24T15:54:24+00:00	873819,873822,876247,1019358,1019390,1019422,1019454	2986.8	10.001	7267
2026-09-24T15:54:54+00:00	873819,873822,876247,1019358,1019390,1019422,1019454	2986.8	7.881	5041
2026-09-24T15:55:24+00:00	873819,873822,876247,1019358,1019390,1019422,1019454	2986.4	9.765	7029
2026-09-24T15:55:54+00:00	873819,873822,876247,1020212,1020244,1020276,1020308	2988.9	8.094	5238
2026-09-24T15:56:24+00:00	873819,873822,876247,1020212,1020244,1020276,1020308	2987.1	9.176	6734
2026-09-24T15:56:54+00:00	873819,873822,876247,1020212,1020244,1020276,1020308	2986.8	7.693	4804
2026-09-24T15:57:24+00:00	873819,873822,876247,1020212,1020244,1020276,1020308	2986.4	10.047	7342
2026-09-24T15:57:54+00:00	873819,873822,876247,1021023,1021055,1021087,1021119	3105.2	7.612	3697
2026-09-24T15:58:24+00:00	873819,873822,876247,1021023,1021055,1021087,1021119	2987.1	8.773	5965
2026-09-24T15:58:54+00:00	873819,873822,876247,1021023,1021055,1021087,1021119	2986.8	9.224	6451
2026-09-24T15:59:24+00:00	873819,873822,876247,1021023,1021055,1021087,1021119	2986.7	9.470	6650
2026-09-24T15:59:54+00:00	873819,873822,876247,1021023,1021055,1021087,1021119	2986.4	7.857	5047
2026-09-24T16:00:24+00:00	873819,873822,876247,1022179,1022212,1022244,1022282	2987.8	8.406	5604
2026-09-24T16:00:54+00:00	873819,873822,876247,1022179,1022212,1022244,1022282	2986.8	9.307	6449
2026-09-24T16:01:25+00:00	873819,873822,876247,1022179,1022212,1022244,1022282	2986.7	9.507	6655
2026-09-24T16:01:55+00:00	873819,873822,876247,1022179,1022212,1022244,1022282	2986.4	8.931	6052
2026-09-24T16:02:25+00:00	873819,873822,876247,1023060,1023092,1023124,1023156	2988.6	7.617	4774
2026-09-24T16:02:55+00:00	873819,873822,876247,1023060,1023092,1023124,1023156	2986.9	9.363	6981
2026-09-24T16:03:25+00:00	873819,873822,876247,1023060,1023092,1023124,1023156	2986.8	7.571	4770
2026-09-24T16:03:55+00:00	873819,873822,876247,1023060,1023092,1023124,1023156	2986.4	9.513	6753
2026-09-24T16:04:25+00:00	873819,873822,876247,1024127,1024159,1024191,1024223	3006.2	9.155	5388
2026-09-24T16:04:55+00:00	873819,873822,876247,1024127,1024159,1024191,1024223	2987.1	8.795	5968
2026-09-24T16:05:25+00:00	873819,873822,876247,1024127,1024159,1024191,1024223	2986.8	9.019	6040
2026-09-24T16:05:55+00:00	873819,873822,876247,1024127,1024159,1024191,1024223	2986.6	8.568	5676
